timeindex,wind-profile-LA,pv-profile-LA,wind-profile-KH,pv-profile-KH,wind-profile-MM,pv-profile-MM,wind-profile-TH,pv-profile-TH,wind-profile-VN,pv-profile-VN
2050-11-30T19:00:00Z,0.068,0,0.168,0,0.057,0,0.179,0,0.122,0
2050-11-30T20:00:00Z,0.055,0,0.155,0,0.062,0,0.172,0,0.127,0
2050-11-30T21:00:00Z,0.048,0,0.132,0,0.064,0,0.184,0,0.115,0
2050-11-30T22:00:00Z,0.043,0,0.114,0,0.072,0,0.208,0,0.103,0
2050-11-30T23:00:00Z,0.049,0,0.091,0.016,0.089,0,0.222,0,0.084,0.016
2050-12-01T00:00:00Z,0.039,0.116,0.062,0.203,0.102,0.061,0.168,0.097,0.08,0.119
2050-12-01T01:00:00Z,0.051,0.324,0.147,0.414,0.035,0.297,0.105,0.278,0.112,0.281
2050-12-01T02:00:00Z,0.064,0.495,0.1,0.546,0.008,0.517,0.143,0.45,0.107,0.416
2050-12-01T03:00:00Z,0.036,0.588,0.068,0.627,0.002,0.654,0.162,0.584,0.114,0.472
2050-12-01T04:00:00Z,0.023,0.517,0.06,0.601,0,0.727,0.14,0.689,0.136,0.463
2050-12-01T05:00:00Z,0.015,0.482,0.061,0.514,0,0.75,0.103,0.717,0.159,0.4
2050-12-01T06:00:00Z,0.013,0.453,0.055,0.43,0,0.72,0.072,0.683,0.181,0.309
2050-12-01T07:00:00Z,0.014,0.385,0.049,0.361,0.001,0.631,0.054,0.593,0.192,0.234
2050-12-01T08:00:00Z,0.021,0.247,0.043,0.27,0.002,0.496,0.047,0.445,0.191,0.16
2050-12-01T09:00:00Z,0.035,0.103,0.036,0.138,0.008,0.322,0.061,0.239,0.14,0.063
2050-12-01T10:00:00Z,0.058,0.004,0.035,0.01,0.053,0.146,0.081,0.044,0.129,0
2050-12-01T11:00:00Z,0.088,0,0.047,0,0.164,0,0.106,0,0.124,0
2050-12-01T12:00:00Z,0.104,0,0.071,0,0.237,0,0.145,0,0.107,0
2050-12-01T13:00:00Z,0.104,0,0.096,0,0.22,0,0.203,0,0.106,0
2050-12-01T14:00:00Z,0.099,0,0.13,0,0.175,0,0.261,0,0.082,0
2050-12-01T15:00:00Z,0.095,0,0.123,0,0.125,0,0.267,0,0.055,0
2050-12-01T16:00:00Z,0.093,0,0.117,0,0.076,0,0.273,0,0.034,0
2050-12-01T17:00:00Z,0.087,0,0.098,0,0.037,0,0.304,0,0.02,0
2050-12-01T18:00:00Z,0.084,0,0.165,0,0.01,0,0.292,0,0.019,0
2050-12-01T19:00:00Z,0.084,0,0.249,0,0.001,0,0.289,0,0.024,0
2050-12-01T20:00:00Z,0.071,0,0.193,0,0,0,0.312,0,0.026,0
2050-12-01T21:00:00Z,0.053,0,0.156,0,0.001,0,0.331,0,0.04,0
2050-12-01T22:00:00Z,0.049,0,0.119,0,0.017,0,0.341,0,0.068,0
2050-12-01T23:00:00Z,0.046,0,0.121,0.014,0.064,0,0.341,0,0.078,0.01
2050-12-02T00:00:00Z,0.063,0.048,0.068,0.166,0.118,0.069,0.3,0.099,0.094,0.069
2050-12-02T01:00:00Z,0.063,0.145,0.112,0.362,0.048,0.312,0.556,0.295,0.152,0.136
2050-12-02T02:00:00Z,0.046,0.236,0.117,0.537,0.01,0.516,0.601,0.469,0.235,0.215
2050-12-02T03:00:00Z,0.03,0.31,0.079,0.654,0.004,0.642,0.479,0.58,0.326,0.309
2050-12-02T04:00:00Z,0.015,0.364,0.038,0.705,0,0.715,0.329,0.579,0.349,0.333
2050-12-02T05:00:00Z,0.006,0.388,0.012,0.696,0,0.738,0.218,0.536,0.358,0.301
2050-12-02T06:00:00Z,0.003,0.378,0.002,0.615,0,0.713,0.143,0.487,0.372,0.261
2050-12-02T07:00:00Z,0.002,0.318,0,0.496,0,0.643,0.104,0.404,0.352,0.191
2050-12-02T08:00:00Z,0.003,0.217,0,0.327,0.001,0.526,0.09,0.296,0.285,0.116
2050-12-02T09:00:00Z,0.006,0.101,0,0.126,0.004,0.354,0.093,0.168,0.214,0.041
2050-12-02T10:00:00Z,0.017,0.004,0,0.007,0.027,0.167,0.096,0.031,0.223,0
2050-12-02T11:00:00Z,0.053,0,0.001,0,0.095,0,0.126,0,0.227,0
2050-12-02T12:00:00Z,0.058,0,0.009,0,0.134,0,0.174,0,0.241,0
2050-12-02T13:00:00Z,0.037,0,0.022,0,0.107,0,0.227,0,0.215,0
2050-12-02T14:00:00Z,0.018,0,0.025,0,0.06,0,0.28,0,0.18,0
2050-12-02T15:00:00Z,0.009,0,0.017,0,0.035,0,0.308,0,0.136,0
2050-12-02T16:00:00Z,0.003,0,0.016,0,0.021,0,0.352,0,0.102,0
2050-12-02T17:00:00Z,0.002,0,0.013,0,0.011,0,0.439,0,0.062,0
2050-12-02T18:00:00Z,0.001,0,0.007,0,0.006,0,0.443,0,0.045,0
2050-12-02T19:00:00Z,0,0,0.005,0,0.006,0,0.432,0,0.041,0
2050-12-02T20:00:00Z,0.001,0,0.006,0,0.011,0,0.443,0,0.041,0
2050-12-02T21:00:00Z,0.001,0,0.007,0,0.026,0,0.426,0,0.041,0
2050-12-02T22:00:00Z,0.003,0,0.008,0,0.056,0,0.372,0,0.044,0
2050-12-02T23:00:00Z,0.006,0,0.009,0.003,0.099,0,0.331,0,0.037,0.016
2050-12-03T00:00:00Z,0.002,0.104,0.001,0.07,0.12,0.066,0.237,0.116,0.036,0.131
2050-12-03T01:00:00Z,0,0.299,0.003,0.23,0.033,0.3,0.324,0.331,0.055,0.327
2050-12-03T02:00:00Z,0.001,0.457,0.004,0.433,0.006,0.5,0.41,0.509,0.049,0.499
2050-12-03T03:00:00Z,0.002,0.521,0.002,0.507,0,0.632,0.34,0.624,0.062,0.598
2050-12-03T04:00:00Z,0.002,0.499,0.001,0.567,0,0.707,0.22,0.66,0.082,0.65
2050-12-03T05:00:00Z,0.001,0.475,0,0.584,0,0.735,0.129,0.664,0.093,0.649
2050-12-03T06:00:00Z,0,0.451,0.001,0.496,0,0.715,0.073,0.592,0.144,0.6
2050-12-03T07:00:00Z,0,0.323,0.008,0.396,0,0.652,0.046,0.494,0.264,0.461
2050-12-03T08:00:00Z,0,0.23,0.025,0.218,0,0.54,0.037,0.346,0.348,0.251
2050-12-03T09:00:00Z,0,0.106,0.038,0.098,0.002,0.373,0.045,0.184,0.297,0.088
2050-12-03T10:00:00Z,0,0.004,0.03,0.006,0.039,0.189,0.066,0.033,0.211,0
2050-12-03T11:00:00Z,0.006,0,0.022,0,0.157,0,0.099,0,0.162,0
2050-12-03T12:00:00Z,0.02,0,0.014,0,0.209,0,0.125,0,0.102,0
2050-12-03T13:00:00Z,0.019,0,0.006,0,0.185,0,0.144,0,0.066,0
2050-12-03T14:00:00Z,0.014,0,0.002,0,0.118,0,0.145,0,0.053,0
2050-12-03T15:00:00Z,0.017,0,0,0,0.061,0,0.119,0,0.047,0
2050-12-03T16:00:00Z,0.021,0,0,0,0.031,0,0.09,0,0.045,0
2050-12-03T17:00:00Z,0.025,0,0,0,0.018,0,0.078,0,0.05,0
2050-12-03T18:00:00Z,0.042,0,0,0,0.009,0,0.086,0,0.052,0
2050-12-03T19:00:00Z,0.084,0,0,0,0.005,0,0.112,0,0.059,0
2050-12-03T20:00:00Z,0.137,0,0,0,0.006,0,0.145,0,0.076,0
2050-12-03T21:00:00Z,0.21,0,0.002,0,0.02,0,0.183,0,0.082,0
2050-12-03T22:00:00Z,0.234,0,0.009,0,0.063,0,0.208,0,0.094,0
2050-12-03T23:00:00Z,0.241,0,0.02,0,0.11,0,0.223,0,0.086,0.014
2050-12-04T00:00:00Z,0.251,0.086,0.014,0.035,0.106,0.075,0.174,0.124,0.131,0.107
2050-12-04T01:00:00Z,0.269,0.277,0.024,0.107,0.021,0.316,0.174,0.326,0.205,0.259
2050-12-04T02:00:00Z,0.243,0.483,0.054,0.266,0.002,0.504,0.299,0.489,0.213,0.426
2050-12-04T03:00:00Z,0.188,0.565,0.068,0.4,0.003,0.628,0.293,0.593,0.228,0.551
2050-12-04T04:00:00Z,0.113,0.666,0.042,0.513,0.006,0.7,0.223,0.639,0.254,0.637
2050-12-04T05:00:00Z,0.058,0.695,0.021,0.563,0.01,0.724,0.172,0.643,0.288,0.661
2050-12-04T06:00:00Z,0.03,0.658,0.013,0.45,0.016,0.704,0.148,0.579,0.328,0.628
2050-12-04T07:00:00Z,0.021,0.541,0.02,0.326,0.025,0.637,0.154,0.462,0.376,0.547
2050-12-04T08:00:00Z,0.027,0.344,0.036,0.209,0.035,0.519,0.177,0.277,0.422,0.401
2050-12-04T09:00:00Z,0.04,0.142,0.056,0.089,0.045,0.347,0.192,0.132,0.375,0.2
2050-12-04T10:00:00Z,0.065,0.006,0.074,0.005,0.067,0.153,0.183,0.021,0.256,0.003
2050-12-04T11:00:00Z,0.097,0,0.069,0,0.121,0,0.228,0,0.186,0
2050-12-04T12:00:00Z,0.101,0,0.055,0,0.118,0,0.31,0,0.165,0
2050-12-04T13:00:00Z,0.1,0,0.078,0,0.077,0,0.376,0,0.142,0
2050-12-04T14:00:00Z,0.071,0,0.112,0,0.047,0,0.381,0,0.13,0
2050-12-04T15:00:00Z,0.065,0,0.149,0,0.054,0,0.389,0,0.118,0
2050-12-04T16:00:00Z,0.067,0,0.145,0,0.087,0,0.371,0,0.116,0
2050-12-04T17:00:00Z,0.065,0,0.133,0,0.114,0,0.384,0,0.107,0
2050-12-04T18:00:00Z,0.058,0,0.126,0,0.114,0,0.37,0,0.103,0
2050-12-04T19:00:00Z,0.054,0,0.126,0,0.097,0,0.353,0,0.104,0
2050-12-04T20:00:00Z,0.049,0,0.142,0,0.084,0,0.349,0,0.11,0
2050-12-04T21:00:00Z,0.036,0,0.14,0,0.078,0,0.391,0,0.112,0
2050-12-04T22:00:00Z,0.031,0,0.142,0,0.087,0,0.388,0,0.105,0
2050-12-04T23:00:00Z,0.029,0,0.139,0.013,0.1,0,0.374,0,0.078,0.048
2050-12-05T00:00:00Z,0.037,0.104,0.098,0.199,0.089,0.039,0.412,0.126,0.146,0.244
2050-12-05T01:00:00Z,0.032,0.292,0.168,0.418,0.032,0.23,0.559,0.363,0.259,0.453
2050-12-05T02:00:00Z,0.02,0.458,0.18,0.561,0.02,0.441,0.525,0.541,0.318,0.543
2050-12-05T03:00:00Z,0.011,0.553,0.193,0.633,0.015,0.578,0.436,0.652,0.39,0.642
2050-12-05T04:00:00Z,0.002,0.594,0.179,0.678,0.014,0.655,0.361,0.709,0.471,0.662
2050-12-05T05:00:00Z,0,0.626,0.099,0.665,0.011,0.675,0.295,0.714,0.555,0.606
2050-12-05T06:00:00Z,0,0.561,0.034,0.613,0.009,0.639,0.219,0.642,0.624,0.484
2050-12-05T07:00:00Z,0,0.47,0.018,0.521,0.01,0.557,0.141,0.542,0.651,0.305
2050-12-05T08:00:00Z,0,0.328,0.026,0.31,0.023,0.418,0.094,0.442,0.612,0.173
2050-12-05T09:00:00Z,0,0.141,0.046,0.154,0.059,0.18,0.079,0.267,0.466,0.057
2050-12-05T10:00:00Z,0,0.006,0.066,0.015,0.133,0.066,0.076,0.057,0.348,0
2050-12-05T11:00:00Z,0.009,0,0.138,0,0.237,0,0.097,0,0.325,0
2050-12-05T12:00:00Z,0.031,0,0.203,0,0.204,0,0.13,0,0.325,0
2050-12-05T13:00:00Z,0.037,0,0.264,0,0.133,0,0.165,0,0.325,0
2050-12-05T14:00:00Z,0.027,0,0.349,0,0.08,0,0.2,0,0.323,0
2050-12-05T15:00:00Z,0.026,0,0.311,0,0.053,0,0.219,0,0.314,0
2050-12-05T16:00:00Z,0.019,0,0.214,0,0.041,0,0.215,0,0.294,0
2050-12-05T17:00:00Z,0.012,0,0.201,0,0.039,0,0.213,0,0.287,0
2050-12-05T18:00:00Z,0.009,0,0.144,0,0.035,0,0.22,0,0.295,0
2050-12-05T19:00:00Z,0.007,0,0.087,0,0.031,0,0.233,0,0.267,0
2050-12-05T20:00:00Z,0.005,0,0.055,0,0.025,0,0.239,0,0.266,0
2050-12-05T21:00:00Z,0.003,0,0.035,0,0.015,0,0.242,0,0.255,0
2050-12-05T22:00:00Z,0.004,0,0.024,0,0.008,0,0.249,0,0.242,0
2050-12-05T23:00:00Z,0.003,0,0.025,0.007,0.005,0,0.251,0,0.205,0.028
2050-12-06T00:00:00Z,0.001,0.083,0.007,0.124,0.004,0.03,0.239,0.034,0.243,0.179
2050-12-06T01:00:00Z,0,0.251,0.013,0.28,0,0.171,0.323,0.119,0.415,0.368
2050-12-06T02:00:00Z,0,0.419,0.02,0.417,0,0.308,0.261,0.219,0.425,0.533
2050-12-06T03:00:00Z,0.004,0.503,0.022,0.521,0,0.393,0.162,0.33,0.448,0.619
2050-12-06T04:00:00Z,0.042,0.57,0.017,0.538,0,0.47,0.076,0.541,0.491,0.649
2050-12-06T05:00:00Z,0.102,0.624,0.009,0.514,0.002,0.49,0.028,0.587,0.505,0.624
2050-12-06T06:00:00Z,0.146,0.608,0.005,0.467,0.005,0.403,0.013,0.571,0.51,0.581
2050-12-06T07:00:00Z,0.155,0.522,0.005,0.396,0.01,0.289,0.009,0.485,0.532,0.459
2050-12-06T08:00:00Z,0.11,0.364,0.011,0.284,0.017,0.183,0.012,0.33,0.535,0.315
2050-12-06T09:00:00Z,0.049,0.131,0.027,0.143,0.028,0.086,0.018,0.139,0.425,0.127
2050-12-06T10:00:00Z,0.023,0.008,0.029,0.01,0.058,0.017,0.032,0.025,0.284,0.001
2050-12-06T11:00:00Z,0.056,0,0.039,0,0.112,0,0.056,0,0.257,0
2050-12-06T12:00:00Z,0.082,0,0.045,0,0.144,0,0.082,0,0.224,0
2050-12-06T13:00:00Z,0.095,0,0.054,0,0.139,0,0.112,0,0.197,0
2050-12-06T14:00:00Z,0.082,0,0.063,0,0.12,0,0.141,0,0.179,0
2050-12-06T15:00:00Z,0.054,0,0.072,0,0.099,0,0.16,0,0.162,0
2050-12-06T16:00:00Z,0.027,0,0.077,0,0.076,0,0.167,0,0.124,0
2050-12-06T17:00:00Z,0.012,0,0.052,0,0.057,0,0.169,0,0.108,0
2050-12-06T18:00:00Z,0.005,0,0.042,0,0.041,0,0.167,0,0.102,0
2050-12-06T19:00:00Z,0.002,0,0.044,0,0.03,0,0.159,0,0.106,0
2050-12-06T20:00:00Z,0.002,0,0.045,0,0.021,0,0.155,0,0.079,0
2050-12-06T21:00:00Z,0.002,0,0.036,0,0.017,0,0.156,0,0.06,0
2050-12-06T22:00:00Z,0.005,0,0.038,0,0.018,0,0.165,0,0.048,0
2050-12-06T23:00:00Z,0.011,0,0.04,0.013,0.022,0,0.183,0,0.042,0.015
2050-12-07T00:00:00Z,0.019,0.088,0.015,0.202,0.025,0.029,0.131,0.131,0.062,0.114
2050-12-07T01:00:00Z,0.005,0.226,0.017,0.423,0.017,0.198,0.077,0.33,0.187,0.249
2050-12-07T02:00:00Z,0.001,0.354,0.008,0.577,0.004,0.391,0.08,0.493,0.223,0.389
2050-12-07T03:00:00Z,0.003,0.412,0.011,0.667,0,0.532,0.039,0.605,0.249,0.525
2050-12-07T04:00:00Z,0.008,0.473,0.029,0.697,0,0.614,0.022,0.677,0.289,0.601
2050-12-07T05:00:00Z,0.017,0.5,0.056,0.683,0,0.649,0.016,0.711,0.332,0.586
2050-12-07T06:00:00Z,0.024,0.478,0.087,0.628,0,0.607,0.014,0.681,0.376,0.522
2050-12-07T07:00:00Z,0.033,0.405,0.105,0.528,0,0.54,0.016,0.603,0.428,0.418
2050-12-07T08:00:00Z,0.047,0.238,0.102,0.345,0.001,0.421,0.018,0.474,0.466,0.264
2050-12-07T09:00:00Z,0.061,0.113,0.087,0.172,0.006,0.246,0.02,0.282,0.388,0.093
2050-12-07T10:00:00Z,0.06,0.004,0.045,0.014,0.039,0.059,0.024,0.064,0.318,0
2050-12-07T11:00:00Z,0.062,0,0.048,0,0.159,0,0.026,0,0.26,0
2050-12-07T12:00:00Z,0.067,0,0.068,0,0.231,0,0.035,0,0.186,0
2050-12-07T13:00:00Z,0.058,0,0.118,0,0.219,0,0.049,0,0.155,0
2050-12-07T14:00:00Z,0.057,0,0.218,0,0.182,0,0.065,0,0.137,0
2050-12-07T15:00:00Z,0.057,0,0.32,0,0.162,0,0.081,0,0.118,0
2050-12-07T16:00:00Z,0.054,0,0.367,0,0.153,0,0.101,0,0.127,0
2050-12-07T17:00:00Z,0.057,0,0.294,0,0.14,0,0.138,0,0.084,0
2050-12-07T18:00:00Z,0.061,0,0.195,0,0.127,0,0.191,0,0.095,0
2050-12-07T19:00:00Z,0.063,0,0.132,0,0.118,0,0.283,0,0.13,0
2050-12-07T20:00:00Z,0.067,0,0.122,0,0.118,0,0.389,0,0.143,0
2050-12-07T21:00:00Z,0.083,0,0.118,0,0.117,0,0.516,0,0.137,0
2050-12-07T22:00:00Z,0.094,0,0.107,0,0.112,0,0.581,0,0.105,0
2050-12-07T23:00:00Z,0.1,0,0.09,0.019,0.103,0,0.583,0,0.074,0.037
2050-12-08T00:00:00Z,0.114,0.105,0.096,0.224,0.083,0.061,0.532,0.155,0.104,0.225
2050-12-08T01:00:00Z,0.133,0.335,0.157,0.447,0.047,0.278,0.688,0.385,0.264,0.419
2050-12-08T02:00:00Z,0.096,0.54,0.141,0.599,0.006,0.468,0.63,0.557,0.31,0.577
2050-12-08T03:00:00Z,0.048,0.65,0.108,0.694,0,0.6,0.481,0.665,0.358,0.632
2050-12-08T04:00:00Z,0.013,0.719,0.08,0.733,0.001,0.674,0.313,0.722,0.419,0.654
2050-12-08T05:00:00Z,0.002,0.718,0.067,0.727,0.005,0.698,0.19,0.731,0.476,0.619
2050-12-08T06:00:00Z,0,0.675,0.063,0.679,0.01,0.665,0.119,0.691,0.509,0.559
2050-12-08T07:00:00Z,0,0.562,0.066,0.582,0.016,0.596,0.088,0.607,0.525,0.433
2050-12-08T08:00:00Z,0,0.397,0.068,0.427,0.025,0.472,0.083,0.438,0.517,0.305
2050-12-08T09:00:00Z,0,0.138,0.078,0.232,0.037,0.301,0.09,0.227,0.413,0.133
2050-12-08T10:00:00Z,0.009,0.004,0.041,0.02,0.078,0.089,0.108,0.055,0.332,0.001
2050-12-08T11:00:00Z,0.027,0,0.041,0,0.206,0,0.148,0,0.3,0
2050-12-08T12:00:00Z,0.022,0,0.06,0,0.291,0,0.178,0,0.278,0
2050-12-08T13:00:00Z,0.026,0,0.102,0,0.283,0,0.19,0,0.256,0
2050-12-08T14:00:00Z,0.031,0,0.177,0,0.243,0,0.195,0,0.259,0
2050-12-08T15:00:00Z,0.035,0,0.24,0,0.204,0,0.213,0,0.266,0
2050-12-08T16:00:00Z,0.03,0,0.175,0,0.161,0,0.245,0,0.284,0
2050-12-08T17:00:00Z,0.016,0,0.139,0,0.124,0,0.288,0,0.302,0
2050-12-08T18:00:00Z,0.01,0,0.12,0,0.099,0,0.332,0,0.282,0
2050-12-08T19:00:00Z,0.008,0,0.106,0,0.08,0,0.398,0,0.273,0
2050-12-08T20:00:00Z,0.009,0,0.084,0,0.07,0,0.439,0,0.301,0
2050-12-08T21:00:00Z,0.007,0,0.079,0,0.067,0,0.46,0,0.288,0
2050-12-08T22:00:00Z,0.006,0,0.096,0,0.07,0,0.469,0,0.262,0
2050-12-08T23:00:00Z,0.005,0,0.11,0.016,0.079,0,0.434,0,0.189,0.047
2050-12-09T00:00:00Z,0.003,0.07,0.05,0.219,0.07,0.062,0.346,0.149,0.22,0.248
2050-12-09T01:00:00Z,0.001,0.248,0.07,0.444,0.053,0.289,0.481,0.381,0.463,0.479
2050-12-09T02:00:00Z,0,0.385,0.079,0.6,0.008,0.483,0.432,0.553,0.512,0.615
2050-12-09T03:00:00Z,0,0.484,0.088,0.689,0,0.597,0.294,0.661,0.522,0.695
2050-12-09T04:00:00Z,0.001,0.523,0.102,0.73,0.001,0.67,0.185,0.718,0.538,0.731
2050-12-09T05:00:00Z,0.003,0.546,0.121,0.716,0.004,0.692,0.131,0.728,0.549,0.711
2050-12-09T06:00:00Z,0.008,0.509,0.147,0.657,0.008,0.644,0.101,0.691,0.564,0.647
2050-12-09T07:00:00Z,0.009,0.458,0.167,0.559,0.011,0.569,0.086,0.61,0.58,0.55
2050-12-09T08:00:00Z,0.007,0.316,0.171,0.403,0.014,0.449,0.079,0.468,0.568,0.382
2050-12-09T09:00:00Z,0.005,0.118,0.145,0.204,0.021,0.262,0.071,0.278,0.484,0.165
2050-12-09T10:00:00Z,0.004,0.004,0.107,0.017,0.057,0.063,0.064,0.065,0.389,0.002
2050-12-09T11:00:00Z,0.007,0,0.108,0,0.159,0,0.059,0,0.368,0
2050-12-09T12:00:00Z,0.005,0,0.132,0,0.212,0,0.057,0,0.326,0
2050-12-09T13:00:00Z,0.004,0,0.168,0,0.197,0,0.058,0,0.274,0
2050-12-09T14:00:00Z,0.004,0,0.225,0,0.16,0,0.065,0,0.285,0
2050-12-09T15:00:00Z,0.003,0,0.314,0,0.123,0,0.08,0,0.266,0
2050-12-09T16:00:00Z,0.003,0,0.303,0,0.086,0,0.105,0,0.225,0
2050-12-09T17:00:00Z,0.003,0,0.24,0,0.058,0,0.14,0,0.193,0
2050-12-09T18:00:00Z,0.004,0,0.227,0,0.038,0,0.179,0,0.188,0
2050-12-09T19:00:00Z,0.007,0,0.161,0,0.031,0,0.221,0,0.161,0
2050-12-09T20:00:00Z,0.015,0,0.115,0,0.028,0,0.253,0,0.123,0
2050-12-09T21:00:00Z,0.023,0,0.106,0,0.026,0,0.278,0,0.132,0
2050-12-09T22:00:00Z,0.031,0,0.105,0,0.025,0,0.286,0,0.133,0
2050-12-09T23:00:00Z,0.022,0,0.103,0.022,0.025,0,0.325,0,0.11,0.058
2050-12-10T00:00:00Z,0.009,0.077,0.039,0.244,0.022,0.05,0.25,0.14,0.184,0.281
2050-12-10T01:00:00Z,0.003,0.229,0.094,0.459,0.005,0.262,0.27,0.359,0.332,0.507
2050-12-10T02:00:00Z,0,0.354,0.109,0.61,0,0.458,0.305,0.538,0.362,0.647
2050-12-10T03:00:00Z,0,0.522,0.113,0.703,0,0.591,0.212,0.662,0.37,0.674
2050-12-10T04:00:00Z,0.001,0.598,0.132,0.746,0,0.668,0.172,0.721,0.362,0.69
2050-12-10T05:00:00Z,0.001,0.615,0.149,0.744,0,0.693,0.157,0.731,0.375,0.646
2050-12-10T06:00:00Z,0,0.608,0.147,0.697,0,0.626,0.145,0.675,0.431,0.57
2050-12-10T07:00:00Z,0,0.492,0.127,0.599,0,0.566,0.136,0.59,0.501,0.384
2050-12-10T08:00:00Z,0,0.326,0.104,0.452,0,0.424,0.13,0.443,0.526,0.248
2050-12-10T09:00:00Z,0.001,0.142,0.093,0.251,0,0.197,0.127,0.227,0.422,0.103
2050-12-10T10:00:00Z,0.008,0.005,0.041,0.025,0.004,0.048,0.133,0.039,0.31,0.001
2050-12-10T11:00:00Z,0.029,0,0.036,0,0.054,0,0.167,0,0.277,0
2050-12-10T12:00:00Z,0.046,0,0.041,0,0.102,0,0.218,0,0.259,0
2050-12-10T13:00:00Z,0.051,0,0.071,0,0.108,0,0.272,0,0.264,0
2050-12-10T14:00:00Z,0.078,0,0.183,0,0.095,0,0.316,0,0.273,0
2050-12-10T15:00:00Z,0.073,0,0.312,0,0.076,0,0.332,0,0.286,0
2050-12-10T16:00:00Z,0.06,0,0.332,0,0.061,0,0.332,0,0.294,0
2050-12-10T17:00:00Z,0.05,0,0.293,0,0.048,0,0.336,0,0.352,0
2050-12-10T18:00:00Z,0.041,0,0.249,0,0.035,0,0.337,0,0.32,0
2050-12-10T19:00:00Z,0.034,0,0.197,0,0.023,0,0.334,0,0.289,0
2050-12-10T20:00:00Z,0.027,0,0.167,0,0.013,0,0.343,0,0.265,0
2050-12-10T21:00:00Z,0.03,0,0.172,0,0.005,0,0.386,0,0.261,0
2050-12-10T22:00:00Z,0.037,0,0.18,0,0.001,0,0.442,0,0.261,0
2050-12-10T23:00:00Z,0.041,0,0.175,0.024,0.001,0,0.475,0,0.239,0.046
2050-12-11T00:00:00Z,0.028,0.091,0.094,0.246,0.001,0.046,0.36,0.165,0.276,0.239
2050-12-11T01:00:00Z,0.025,0.3,0.192,0.455,0,0.248,0.485,0.4,0.469,0.424
2050-12-11T02:00:00Z,0.008,0.442,0.183,0.601,0,0.45,0.532,0.569,0.568,0.586
2050-12-11T03:00:00Z,0,0.633,0.146,0.691,0.003,0.581,0.419,0.679,0.608,0.672
2050-12-11T04:00:00Z,0,0.706,0.118,0.735,0.003,0.655,0.334,0.735,0.695,0.689
2050-12-11T05:00:00Z,0,0.708,0.104,0.729,0.002,0.679,0.28,0.744,0.754,0.626
2050-12-11T06:00:00Z,0,0.674,0.093,0.64,0.002,0.653,0.227,0.706,0.774,0.578
2050-12-11T07:00:00Z,0.001,0.588,0.082,0.503,0.002,0.581,0.191,0.624,0.776,0.464
2050-12-11T08:00:00Z,0.004,0.436,0.08,0.327,0.001,0.468,0.179,0.491,0.733,0.318
2050-12-11T09:00:00Z,0.012,0.194,0.085,0.169,0.002,0.241,0.175,0.299,0.611,0.124
2050-12-11T10:00:00Z,0.035,0.007,0.071,0.015,0.009,0.063,0.17,0.074,0.538,0.001
2050-12-11T11:00:00Z,0.083,0,0.148,0,0.059,0,0.209,0,0.543,0
2050-12-11T12:00:00Z,0.084,0,0.266,0,0.088,0,0.246,0,0.537,0
2050-12-11T13:00:00Z,0.084,0,0.498,0,0.084,0,0.272,0,0.504,0
2050-12-11T14:00:00Z,0.102,0,0.447,0,0.073,0,0.294,0,0.472,0
2050-12-11T15:00:00Z,0.136,0,0.41,0,0.073,0,0.341,0,0.466,0
2050-12-11T16:00:00Z,0.13,0,0.326,0,0.073,0,0.425,0,0.484,0
2050-12-11T17:00:00Z,0.112,0,0.278,0,0.065,0,0.529,0,0.528,0
2050-12-11T18:00:00Z,0.107,0,0.233,0,0.05,0,0.603,0,0.571,0
2050-12-11T19:00:00Z,0.132,0,0.185,0,0.031,0,0.656,0,0.599,0
2050-12-11T20:00:00Z,0.141,0,0.174,0,0.013,0,0.644,0,0.639,0
2050-12-11T21:00:00Z,0.135,0,0.187,0,0.005,0,0.633,0,0.638,0
2050-12-11T22:00:00Z,0.138,0,0.188,0,0.004,0,0.603,0,0.568,0
2050-12-11T23:00:00Z,0.165,0,0.2,0.014,0.008,0,0.607,0,0.493,0.014
2050-12-12T00:00:00Z,0.186,0.123,0.165,0.189,0.018,0.037,0.623,0.146,0.468,0.112
2050-12-12T01:00:00Z,0.232,0.341,0.329,0.4,0.002,0.206,0.731,0.372,0.557,0.233
2050-12-12T02:00:00Z,0.223,0.554,0.404,0.506,0,0.406,0.725,0.528,0.627,0.306
2050-12-12T03:00:00Z,0.206,0.654,0.426,0.607,0.006,0.558,0.698,0.637,0.646,0.276
2050-12-12T04:00:00Z,0.179,0.72,0.433,0.706,0.014,0.649,0.655,0.669,0.655,0.222
2050-12-12T05:00:00Z,0.155,0.735,0.414,0.713,0.025,0.691,0.58,0.664,0.641,0.167
2050-12-12T06:00:00Z,0.136,0.713,0.378,0.661,0.037,0.684,0.491,0.618,0.613,0.127
2050-12-12T07:00:00Z,0.128,0.602,0.332,0.545,0.051,0.626,0.419,0.503,0.602,0.098
2050-12-12T08:00:00Z,0.135,0.437,0.259,0.303,0.069,0.512,0.396,0.403,0.615,0.064
2050-12-12T09:00:00Z,0.138,0.214,0.203,0.117,0.092,0.341,0.369,0.21,0.638,0.027
2050-12-12T10:00:00Z,0.131,0.01,0.251,0.006,0.144,0.123,0.364,0.048,0.644,0
2050-12-12T11:00:00Z,0.162,0,0.32,0,0.243,0,0.513,0,0.636,0
2050-12-12T12:00:00Z,0.2,0,0.231,0,0.231,0,0.644,0,0.633,0
